,itemA,itemB,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift
5222,Organic Strawberries,Whole Milk Plain Yogurt,266,0.042375716,57010,9.082103747,3216,0.512331971,0.004665848,0.082711443,0.00910708
4215,Organic Raspberries,Feta Cheese Crumbles,296,0.047154933,29163,4.645876014,6996,1.114513205,0.010149847,0.042309891,0.009106978
2329,Honeycrisp Apple,Limes,755,0.12027694,17262,2.74996097,30149,4.802952918,0.04373769,0.02504229,0.009106417
5955,Organic Strawberries,Organic Medium Salsa,256,0.040782644,57010,9.082103747,3097,0.493374413,0.00449044,0.082660639,0.009101486
1589,Organic Reduced Fat 2% Milk,Organic Zucchini,330,0.052571378,10131,1.613941292,22466,3.578995664,0.03257329,0.014688863,0.009101238
3106,Organic Grade A Free Range Large Brown Eggs,Organic Whole Milk,364,0.057987823,8555,1.362873137,29348,4.675347847,0.042548217,0.012402889,0.009100546
2102,Organic Grape Tomatoes,Yellow Onions,419,0.066749719,18257,2.908471639,15834,2.522470281,0.022950101,0.026462044,0.009098264
4931,Organic Grape Tomatoes,Organic Granny Smith Apple,332,0.052889992,18257,2.908471639,12549,1.999146113,0.018184806,0.026456291,0.009096287
1724,Red Vine Tomato,Organic Yellow Onion,405,0.064519418,11519,1.835059692,24267,3.86590794,0.035159302,0.016689331,0.009094708
3301,Organic Peeled Whole Baby Carrots,Fresh Cauliflower,264,0.042057102,11849,1.88763107,15387,2.451259961,0.022280361,0.017157341,0.009089351
5503,Organic Hass Avocado,Large Alfresco Eggs,573,0.091283028,45829,7.30088989,8638,1.376095635,0.012503,0.0663348,0.009085851
4893,Organic Raspberries,Small Hass Avocado,439,0.069935863,29163,4.645876014,10400,1.65679493,0.015053321,0.042211538,0.009085808
6380,Banana,Organic Dijon Mustard,340,0.05416445,101479,16.16633584,2315,0.368796179,0.003350447,0.146868251,0.00908482
4502,100% Whole Wheat Bread,Organic Tomato Cluster,263,0.041897795,13156,2.095845587,13817,2.201147649,0.019990879,0.019034523,0.009082025
631,Organic Banana,Organic Strawberries,328,0.052252763,3977,0.633564754,57010,9.082103747,0.082474227,0.005753377,0.009080961
578,Banana,Organic Strawberries,8367,1.332923383,101479,16.16633584,57010,9.082103747,0.082450556,0.146763726,0.009078354
3010,Organic Small Bunch Celery,Apple Honeycrisp Organic,386,0.061492581,14546,2.317282601,18350,2.923287209,0.026536505,0.021035422,0.009077625
5212,Organic Baby Spinach,Sea Salt Pita Chips,271,0.043172253,51590,8.218658697,3633,0.578763075,0.005252956,0.074593999,0.009076177
5659,Bag of Organic Bananas,Large Yellow Flesh Nectarine,385,0.061333274,80947,12.89544031,3290,0.524120704,0.004756199,0.117021277,0.009074624
666,Organic Broccoli Crowns,Organic Strawberries,321,0.051137613,3895,0.620501563,57010,9.082103747,0.08241335,0.005630591,0.009074258
3047,Organic Baby Carrots,Apple Honeycrisp Organic,438,0.069776556,16514,2.630799181,18350,2.923287209,0.02652295,0.02386921,0.009072988
5070,Bag of Organic Bananas,Romaine Hearts,653,0.104027605,80947,12.89544031,5582,0.889252817,0.008067007,0.11698316,0.009071669
4616,Organic Baby Spinach,Organic Romaine Lettuce,564,0.089849264,51590,8.218658697,7565,1.205159005,0.010932351,0.074553866,0.009071294
364,Apple Honeycrisp Organic,Organic Baby Spinach,1368,0.217932256,18350,2.923287209,51590,8.218658697,0.074550409,0.026516767,0.009070873
2647,Large Alfresco Eggs,Organic Raspberries,364,0.057987823,8638,1.376095635,29163,4.645876014,0.042139384,0.012481569,0.009070277
6381,Banana,100% Pure Pumpkin,272,0.04333156,101479,16.16633584,1855,0.295514865,0.002680358,0.146630728,0.009070128
670,Natural Chicken & Sage Breakfast Sausage,Organic Strawberries,255,0.040623337,3096,0.493215106,57010,9.082103747,0.082364341,0.004472899,0.009068862
5447,Organic Baby Spinach,Organic Roasted Turkey Breast,452,0.072006857,51590,8.218658697,6065,0.966198197,0.008761388,0.074525969,0.009067899
1651,100% Raw Coconut Water,Organic Zucchini,257,0.040941952,7920,1.261713062,22466,3.578995664,0.032449495,0.011439509,0.009066648
2697,Organic Lemon,Organic Blueberries,582,0.092716793,18849,3.002781504,21385,3.406784575,0.03087697,0.027215338,0.009063376
3315,Organic Whole Milk,Organic Baby Arugula,660,0.105142755,29348,4.675347847,15579,2.481846944,0.022488756,0.042364722,0.009061298
3986,Organic Strawberries,Organic White Onions,417,0.066431104,57010,9.082103747,5069,0.807528221,0.007314506,0.082264746,0.009057895
3407,Organic Half & Half,Organic Gala Apples,366,0.058306437,16164,2.575041659,15697,2.500645194,0.02264291,0.023316557,0.009054827
1750,Unsalted Butter,Organic Yellow Onion,265,0.042216409,7572,1.206274155,24267,3.86590794,0.034997359,0.01092018,0.009052817
2460,No Salt Added Black Beans,Large Lemon,281,0.044765325,5958,0.949152326,32705,5.210142134,0.047163478,0.008591958,0.009052244
6382,Banana,Firm Tofu,336,0.053527221,101479,16.16633584,2296,0.365769342,0.00331103,0.146341463,0.009052235
2946,Organic Tomato Cluster,Organic Baby Carrots,329,0.05241207,13817,2.201147649,16514,2.630799181,0.023811247,0.01992249,0.009050956
4042,Limes,Organic Russet Potato,305,0.048588697,30149,4.802952918,7018,1.118017963,0.010116422,0.043459675,0.009048532
3688,Michigan Organic Kale,Organic Large Extra Fancy Fuji Apple,337,0.053686528,14458,2.303263567,16173,2.576475424,0.023308895,0.020837198,0.009046814
5008,Organic Hass Avocado,Red Raspberries,372,0.05926228,45829,7.30088989,5633,0.897377485,0.008117131,0.066039411,0.009045392
2385,Red Peppers,Large Lemon,560,0.089212035,11889,1.894003358,32705,5.210142134,0.047102364,0.017122764,0.009040514
2852,Red Peppers,Original Hummus,263,0.041897795,11889,1.894003358,15362,2.447277281,0.022121289,0.017120167,0.009039143
4688,Organic Blueberries,Organic Navel Orange,283,0.045083939,21385,3.406784575,9190,1.464033212,0.013233575,0.030794342,0.009039122
2248,Asparagus,Cucumber Kirby,430,0.068502098,14265,2.272517277,20935,3.335096333,0.030143708,0.020539766,0.009038332
5592,Organic Strawberries,Large Grapefruit,385,0.061333274,57010,9.082103747,4692,0.747469405,0.006753201,0.082054561,0.009034753
5960,Organic Strawberries,Natural Chicken & Sage Breakfast Sausage,254,0.04046403,57010,9.082103747,3096,0.493215106,0.004455359,0.082041344,0.009033297
2318,Apple Honeycrisp Organic,Limes,796,0.126808535,18350,2.923287209,30149,4.802952918,0.043378747,0.026402202,0.009031683
4953,Organic Lemon,Organic Unsweetened Almond Milk,338,0.053845835,18849,3.002781504,12465,1.985764308,0.017931986,0.027115925,0.009030269
2063,Bag of Organic Bananas,Asparagus,1661,0.264609267,80947,12.89544031,14265,2.272517277,0.020519599,0.116438836,0.009029458
5109,Organic Gala Apples,100% Whole Wheat Bread,297,0.04731424,15697,2.500645194,13156,2.095845587,0.018920813,0.022575251,0.00902777
2478,Unsweetened Original Almond Breeze Almond Milk,Large Lemon,354,0.056394751,7527,1.199105331,32705,5.210142134,0.04703069,0.010824033,0.009026757
5140,Organic Strawberries,Organic Large Brown Grade AA Cage Free Eggs,568,0.090486492,57010,9.082103747,6930,1.103998929,0.009963164,0.081962482,0.009024614
1306,Feta Cheese Crumbles,Organic Avocado,379,0.060377431,6996,1.114513205,37688,6.003969936,0.054173814,0.010056251,0.009022999
915,Organic Hass Avocado,Bag of Organic Bananas,5326,0.848470173,45829,7.30088989,80947,12.89544031,0.116214624,0.065796138,0.009012071
4510,Organic Yellow Onion,Organic Kiwi,374,0.059580895,24267,3.86590794,10735,1.710162844,0.015411876,0.034839311,0.009011935
2336,Organic Tomato Cluster,Limes,598,0.095265708,13817,2.201147649,30149,4.802952918,0.043280017,0.01983482,0.009011127
5604,Organic Baby Spinach,White Corn,304,0.04842939,51590,8.218658697,4105,0.653956076,0.005892615,0.074056029,0.00901072
387,Organic Tomato Paste,Organic Baby Spinach,280,0.044606017,3781,0.602340541,51590,8.218658697,0.074054483,0.005427408,0.009010531
1465,Apple Honeycrisp Organic,Green Bell Pepper,311,0.049544541,18350,2.923287209,11807,1.880940167,0.016948229,0.026340307,0.009010509
553,Organic Unsweetened Almond Milk,Organic Strawberries,1020,0.162493349,12465,1.985764308,57010,9.082103747,0.081829122,0.017891598,0.00900993
3346,Honeycrisp Apple,Organic Baby Arugula,386,0.061492581,17262,2.74996097,15579,2.481846944,0.022361256,0.024776943,0.009009925
494,Organic Bell Pepper,Organic Strawberries,415,0.06611249,5076,0.808643372,57010,9.082103747,0.081757289,0.007279425,0.009002021
404,Asparagus,Organic Baby Spinach,1055,0.168069101,14265,2.272517277,51590,8.218658697,0.073957238,0.0204497,0.008998699
5990,Banana,Brussels Sprouts,688,0.109603357,101479,16.16633584,4730,0.753523079,0.006779728,0.145454545,0.008997372
2082,Organic Whole Milk,Yellow Onions,666,0.106098598,29348,4.675347847,15834,2.522470281,0.022693199,0.042061387,0.008996419
3447,Red Vine Tomato,Seedless Red Grapes,296,0.047154933,11519,1.835059692,17932,2.856696797,0.025696675,0.016506803,0.008995241
743,Organic Garlic,Organic Hass Avocado,1555,0.247722704,23678,3.772075996,45829,7.30088989,0.065672776,0.033930481,0.008995174
3292,Banana,Fresh Cauliflower,2237,0.356370217,101479,16.16633584,15387,2.451259961,0.02204397,0.145382466,0.008992914
1927,Organic Half & Half,Sparkling Water Grapefruit,379,0.060377431,16164,2.575041659,16368,2.607540329,0.023447167,0.023154936,0.008992063
390,Organic Butternut Squash,Organic Baby Spinach,306,0.048748005,4141,0.659691135,51590,8.218658697,0.073895194,0.005931382,0.00899115
1252,Jalapeno Peppers,Organic Avocado,492,0.078379145,9115,1.452085172,37688,6.003969936,0.053976961,0.013054553,0.008990212
3345,Red Vine Tomato,Organic Baby Arugula,257,0.040941952,11519,1.835059692,15579,2.481846944,0.022310964,0.016496566,0.008989662
3694,Organic Tomato Cluster,Organic Large Extra Fancy Fuji Apple,320,0.050978306,13817,2.201147649,16173,2.576475424,0.023159876,0.019786063,0.008988976
6384,Banana,Fat Free Milk,895,0.142579948,101479,16.16633584,6162,0.981650996,0.008819559,0.14524505,0.008984414
3113,Unsalted Butter,Organic Whole Milk,318,0.050659691,7572,1.206274155,29348,4.675347847,0.04199683,0.010835491,0.008982611
5822,Banana,Organic Baby Rainbow Carrots,611,0.097336702,101479,16.16633584,4208,0.670364718,0.00602095,0.14519962,0.008981604
2808,Spring Water,Organic Lemon,311,0.049544541,11533,1.837289993,18849,3.002781504,0.026966097,0.016499549,0.008980373
5566,Organic Hass Avocado,Organic Milk,388,0.061811195,45829,7.30088989,5918,0.942780038,0.008466255,0.06556269,0.008980096
6386,Banana,Vanilla Skyr Style Yogurt,280,0.044606017,101479,16.16633584,1929,0.307303598,0.002759192,0.145152929,0.008978715
2433,Organic Grape Tomatoes,Large Lemon,854,0.136048353,18257,2.908471639,32705,5.210142134,0.046776579,0.026112215,0.008977985
3198,Organic Baby Arugula,Organic Peeled Whole Baby Carrots,264,0.042057102,15579,2.481846944,11849,1.88763107,0.016945889,0.022280361,0.008977331
5989,Organic Hass Avocado,Brussels Sprouts,310,0.049385233,45829,7.30088989,4730,0.753523079,0.006764276,0.065539112,0.008976866
5536,Organic Strawberries,Organic Low Sodium Chicken Broth,310,0.049385233,57010,9.082103747,3803,0.6058453,0.005437643,0.081514594,0.008975299
2567,Cucumber Kirby,Organic Blackberries,398,0.063404268,20935,3.335096333,13298,2.11846721,0.019011225,0.029929313,0.008974047
2929,Large Lemon,Organic Baby Carrots,772,0.122985162,32705,5.210142134,16514,2.630799181,0.023604953,0.046748214,0.008972541
5964,Organic Strawberries,European Cucumber,327,0.052093456,57010,9.082103747,4013,0.639299813,0.005735836,0.081485173,0.008972059
3702,100% Whole Wheat Bread,Organic Large Extra Fancy Fuji Apple,304,0.04842939,13156,2.095845587,16173,2.576475424,0.023107327,0.01879676,0.008968581
656,Air Chilled Organic Boneless Skinless Chicken Breasts,Organic Strawberries,295,0.046995625,3622,0.577010696,57010,9.082103747,0.081446715,0.005174531,0.008967825
5889,Banana,Goat Cheese Crumbles,416,0.066271797,101479,16.16633584,2871,0.457370985,0.00409937,0.144897248,0.0089629
2957,Organic Half & Half,Organic Baby Carrots,381,0.060696045,16164,2.575041659,16514,2.630799181,0.023570898,0.023071333,0.008959596
967,Organic Lowfat 1% Milk,Bag of Organic Bananas,367,0.058465744,3177,0.50611899,80947,12.89544031,0.115517784,0.004533831,0.008958033
6387,Banana,Creamy Peanut Butter,619,0.09861116,101479,16.16633584,4276,0.681197608,0.006099784,0.144761459,0.0089545
464,Organic Diced Tomatoes,Organic Baby Spinach,354,0.056394751,4811,0.766426962,51590,8.218658697,0.073581376,0.006861795,0.008952967
4369,Limes,Organic D'Anjou Pears,456,0.072644085,30149,4.802952918,10609,1.690090136,0.01512488,0.042982373,0.008949156
2373,Sharp Cheddar Cheese,Limes,278,0.044287403,6468,1.030399001,30149,4.802952918,0.042980829,0.00922087,0.008948834
672,Cantaloupe,Organic Strawberries,421,0.067068333,5180,0.825211321,57010,9.082103747,0.081274131,0.007384669,0.008948822
3815,Organic Hass Avocado,Organic Spring Mix,452,0.072006857,45829,7.30088989,6919,1.10224655,0.009862751,0.065327359,0.008947863
775,Organic D'Anjou Pears,Organic Hass Avocado,693,0.110399893,10609,1.690090136,45829,7.30088989,0.065321897,0.01512143,0.008947114
1500,Yellow Onions,Organic Grape Tomatoes,412,0.065634568,15834,2.522470281,18257,2.908471639,0.026019957,0.022566687,0.008946265
2982,Organic D'Anjou Pears,Honeycrisp Apple,261,0.04157918,10609,1.690090136,17262,2.74996097,0.024601753,0.015119917,0.008946219
4857,Organic Grape Tomatoes,Bunched Cilantro,254,0.04046403,18257,2.908471639,9765,1.555634855,0.013912472,0.026011265,0.008943276
4914,Limes,Organic Granny Smith Apple,539,0.085866583,30149,4.802952918,12549,1.999146113,0.017877873,0.04295163,0.008942755
2086,Organic Small Bunch Celery,Yellow Onions,328,0.052252763,14546,2.317282601,15834,2.522470281,0.022549154,0.020714917,0.008939314
1162,"Clementines, Bag",Strawberries,375,0.059740202,8644,1.377051479,30470,4.854090531,0.043382693,0.012307187,0.008937347
2054,Organic Fuji Apple,Asparagus,390,0.06212981,19210,3.060291405,14265,2.272517277,0.020301926,0.027339642,0.008933673
3337,Organic Gala Apples,Organic Baby Arugula,348,0.055438907,15697,2.500645194,15579,2.481846944,0.022169841,0.022337762,0.0089328
2305,Organic Reduced Fat Milk,Limes,330,0.052571378,7693,1.225550327,30149,4.802952918,0.042896139,0.010945637,0.008931201
4725,Limes,Grape White/Green Seedless,361,0.057509901,30149,4.802952918,8417,1.340888743,0.011973863,0.042889391,0.008929796
4247,Large Lemon,Organic Black Beans,383,0.061014659,32705,5.210142134,8233,1.311576217,0.011710748,0.046520102,0.008928759
5913,Banana,Organic Blue Corn Tortilla Chips,409,0.065156647,101479,16.16633584,2835,0.451635926,0.004030391,0.144268078,0.008923981
3424,Organic Blackberries,Seedless Red Grapes,339,0.054005142,13298,2.11846721,17932,2.856696797,0.025492555,0.018904751,0.008923788
5612,Organic Hass Avocado,Boneless Skinless Chicken Breast,319,0.050818998,45829,7.30088989,4897,0.780127382,0.006960658,0.065141924,0.008922464
4441,Strawberries,No Salt Added Black Beans,258,0.041101259,30470,4.854090531,5958,0.949152326,0.008467345,0.043303122,0.008920955
405,Organic Large Grade AA Brown Eggs,Organic Baby Spinach,407,0.064838032,5552,0.884473601,51590,8.218658697,0.073306916,0.007889126,0.008919572
4254,Banana,Organic Black Beans,1187,0.189097652,101479,16.16633584,8233,1.311576217,0.011697001,0.144175878,0.008918278
4473,Organic Blackberries,Organic Tomato Cluster,261,0.04157918,13298,2.11846721,13817,2.201147649,0.019627012,0.018889773,0.008916717
1263,Red Onion,Organic Avocado,503,0.080131524,9397,1.497009804,37688,6.003969936,0.053527722,0.013346423,0.008915388
2479,Total Greek Strained Yogurt,Large Lemon,265,0.042216409,5706,0.909006911,32705,5.210142134,0.046442341,0.008102737,0.008913834
784,"Organic Red Radish, Bunch",Organic Hass Avocado,384,0.061173967,5904,0.940549737,45829,7.30088989,0.06504065,0.008378974,0.008908592
1331,Organic Fat Free Milk,Organic Avocado,307,0.048907312,5740,0.914423356,37688,6.003969936,0.053484321,0.008145829,0.008908159
3967,Organic Avocado,Organic Baby Broccoli,367,0.058465744,37688,6.003969936,6863,1.093325347,0.009737848,0.053475157,0.008906633
4652,Honeycrisp Apple,Michigan Organic Kale,354,0.056394751,17262,2.74996097,14458,2.303263567,0.020507473,0.024484714,0.008903659
4573,Organic Avocado,Organic Bartlett Pear,437,0.069617249,37688,6.003969936,8176,1.302495707,0.011595203,0.053449119,0.008902296
2265,Pure Sparkling Water,Limes,263,0.041897795,6152,0.980057924,30149,4.802952918,0.042750325,0.008723341,0.008900842
1572,Garlic,Organic Zucchini,253,0.040304723,7943,1.265377128,22466,3.578995664,0.031851945,0.011261462,0.008899688
6342,Bag of Organic Bananas,Hint Of Sea Salt Almond Nut Thins,301,0.047951469,80947,12.89544031,2623,0.417862798,0.003718482,0.114754098,0.008898812
4674,Organic Avocado,Organic Navel Orange,491,0.078219838,37688,6.003969936,9190,1.464033212,0.01302802,0.053427639,0.008898719
749,Organic Small Bunch Celery,Organic Hass Avocado,945,0.150545309,14546,2.317282601,45829,7.30088989,0.064966314,0.020620131,0.00889841
2240,Organic Tomato Cluster,Cucumber Kirby,410,0.065315954,13817,2.201147649,20935,3.335096333,0.029673591,0.019584428,0.008897371
468,Total 0% Greek Yogurt,Organic Baby Spinach,410,0.065315954,5607,0.893235497,51590,8.218658697,0.073122882,0.007947277,0.00889718
2250,Seedless Red Grapes,Cucumber Kirby,532,0.084751433,17932,2.856696797,20935,3.335096333,0.029667633,0.025411989,0.008895585
2719,Banana,Organic Blueberries,3075,0.489869655,101479,16.16633584,21385,3.406784575,0.030301836,0.143792378,0.008894556
3462,100% Whole Wheat Bread,Seedless Red Grapes,334,0.053208606,13156,2.095845587,17932,2.856696797,0.025387656,0.01862592,0.008887067
2062,Organic Tomato Cluster,Asparagus,279,0.04444671,13817,2.201147649,14265,2.272517277,0.020192516,0.01955836,0.008885528
3168,Seedless Red Grapes,Organic Whole String Cheese,327,0.052093456,17932,2.856696797,12884,2.052514027,0.018235557,0.025380317,0.008884498
469,Organic Bosc Pear,Organic Baby Spinach,336,0.053527221,4602,0.733131757,51590,8.218658697,0.073011734,0.00651289,0.008883656
